Frame,Angle,Level
5519,Medium Shot,Worm's Eye View
5520,Medium Shot,Worm's Eye View
5521,Medium Shot,Worm's Eye View
5522,Medium Shot,Worm's Eye View
5523,Medium Shot,Worm's Eye View
5524,Medium Shot,Worm's Eye View
5525,Medium Shot,Worm's Eye View
5526,Medium Shot,Worm's Eye View
5527,Medium Shot,Worm's Eye View
5528,Medium Shot,Worm's Eye View
5529,Medium Shot,Worm's Eye View
5530,Medium Shot,Worm's Eye View
5531,Medium Shot,Worm's Eye View
5532,Medium Shot,Worm's Eye View
5533,Medium Shot,Worm's Eye View
5534,Medium Shot,Worm's Eye View
5535,Medium Shot,Worm's Eye View
5536,Medium Shot,Worm's Eye View
5537,Medium Shot,Worm's Eye View
5538,Medium Shot,Worm's Eye View
5539,Medium Shot,Worm's Eye View
5540,Medium Shot,Worm's Eye View
5541,Medium Shot,Worm's Eye View
5542,Medium Shot,Worm's Eye View
5543,Medium Shot,Worm's Eye View
5544,Medium Shot,Worm's Eye View
5545,Medium Shot,Worm's Eye View
5546,Medium Shot,Worm's Eye View
5547,Medium Shot,Worm's Eye View
5548,Medium Shot,Worm's Eye View
5549,Medium Shot,Worm's Eye View
5550,Medium Shot,Worm's Eye View
5551,Medium Shot,Worm's Eye View
5552,Medium Shot,Worm's Eye View
5553,Medium Shot,Worm's Eye View
5554,Medium Shot,Worm's Eye View
5555,Medium Shot,Worm's Eye View
5556,Medium Shot,Worm's Eye View
5557,Medium Shot,Worm's Eye View
5558,Medium Shot,Worm's Eye View
5559,Medium Shot,Worm's Eye View
5560,Medium Shot,Worm's Eye View
5561,Medium Shot,Worm's Eye View
5562,Medium Shot,Worm's Eye View
5563,Medium Shot,Worm's Eye View
5564,Medium Shot,Worm's Eye View
5565,Medium Shot,Worm's Eye View
5566,Medium Shot,Worm's Eye View
5567,Medium Shot,Worm's Eye View
5568,Medium Shot,Worm's Eye View
5569,Medium Shot,Worm's Eye View
5570,Medium Shot,Worm's Eye View
5571,Medium Shot,Worm's Eye View
5572,Close-up,Worm's Eye View
5573,Close-up,Worm's Eye View
5574,Close-up,Worm's Eye View
5575,Close-up,Worm's Eye View
5576,Close-up,Worm's Eye View
5577,Medium Shot,Worm's Eye View
5578,Medium Shot,Worm's Eye View
5579,Medium Shot,Worm's Eye View
5580,Medium Shot,Worm's Eye View
5581,Medium Shot,Worm's Eye View
5582,Medium Shot,Worm's Eye View
5583,Close-up,Worm's Eye View
5584,Close-up,Worm's Eye View
5585,Close-up,Worm's Eye View
5586,Close-up,Worm's Eye View
5587,Medium Shot,Worm's Eye View
5588,Medium Shot,Worm's Eye View
5589,Medium Shot,Worm's Eye View
5590,Medium Shot,Worm's Eye View
5591,Medium Shot,Worm's Eye View
5592,Medium Shot,Worm's Eye View
5593,Medium Shot,Worm's Eye View
5594,Medium Shot,Worm's Eye View
5595,Medium Shot,Worm's Eye View
5596,Medium Shot,Worm's Eye View
5597,Medium Shot,Worm's Eye View
5598,Medium Shot,Worm's Eye View
5599,Medium Shot,Worm's Eye View
5600,Medium Shot,Worm's Eye View
5601,Medium Shot,Worm's Eye View
5602,Medium Shot,Worm's Eye View
5603,Medium Shot,Worm's Eye View
5604,Medium Shot,Worm's Eye View
5605,Medium Shot,High Angle
5606,Medium Shot,High Angle
5607,Medium Shot,High Angle
5608,Medium Shot,High Angle
5609,Medium Shot,High Angle
5610,Medium Shot,High Angle
5611,Medium Shot,High Angle
5612,Medium Shot,High Angle
5613,Medium Shot,High Angle
5614,Medium Shot,High Angle
5615,Medium Shot,High Angle
5616,Medium Shot,High Angle
5617,Medium Shot,High Angle
5618,Medium Shot,High Angle
5619,Medium Shot,High Angle
5620,Medium Shot,High Angle
5621,Medium Shot,High Angle
5622,Medium Shot,High Angle
5623,Medium Shot,Worm's Eye View
5624,Medium Shot,Worm's Eye View
5625,Medium Shot,Worm's Eye View
5626,Medium Shot,Worm's Eye View
5627,Medium Shot,Worm's Eye View
5628,Medium Shot,Worm's Eye View
5629,Medium Shot,Worm's Eye View
5630,Medium Shot,High Angle
5631,Medium Shot,Worm's Eye View
5632,Medium Shot,Worm's Eye View
5633,Medium Shot,High Angle
5634,Medium Shot,Worm's Eye View
5635,Medium Shot,Worm's Eye View
5636,Medium Shot,High Angle
5637,Medium Shot,Worm's Eye View
5638,Medium Shot,Worm's Eye View
5639,Medium Shot,Worm's Eye View
5640,Medium Shot,Worm's Eye View
5641,Medium Shot,Worm's Eye View
5642,Medium Shot,High Angle
5643,Medium Shot,Worm's Eye View
5644,Medium Shot,High Angle
5645,Medium Shot,High Angle
5646,Medium Shot,High Angle
5647,Medium Shot,High Angle
5648,Over-the-Shoulder,Low Angle
5649,Close-up,Eye Level
5650,Wide Shot,Eye Level
5651,Low Angle,Eye Level
5652,Low Angle,Eye Level
5653,Wide Shot,Eye Level
5654,Close-up,Eye Level
5655,Wide Shot,Eye Level
5656,Close-up,Eye Level
5657,Close-up,Eye Level
5658,Close-up,Eye Level
5659,Close-up,Worm's Eye View
5660,Close-up,High Angle
5661,Close-up,High Angle
5662,Close-up,High Angle
5663,Close-up,High Angle
5664,Close-up,High Angle
5665,Close-up,High Angle
5666,Close-up,High Angle
5667,Close-up,High Angle
5668,Close-up,High Angle
5669,Close-up,High Angle
5670,Close-up,High Angle
5671,Close-up,High Angle
5672,Close-up,High Angle
5673,Close-up,High Angle
5674,Close-up,High Angle
5675,Close-up,High Angle
5676,Close-up,High Angle
5677,Close-up,High Angle
5678,Close-up,High Angle
5679,Close-up,High Angle
5680,Close-up,High Angle
5681,Close-up,High Angle
5682,Close-up,High Angle
5683,Close-up,High Angle
5684,Close-up,High Angle
5685,Close-up,High Angle
5686,Close-up,High Angle
5687,Close-up,High Angle
5688,Close-up,High Angle
5689,Close-up,High Angle
5690,Close-up,High Angle
5691,Close-up,High Angle
5692,Close-up,High Angle
5693,Close-up,High Angle
5694,Close-up,High Angle
5695,Close-up,High Angle
5696,Close-up,High Angle
5697,Close-up,High Angle
5698,Close-up,High Angle
5699,Close-up,High Angle
5700,Close-up,High Angle
5701,Close-up,High Angle
5702,Close-up,High Angle
5703,Close-up,High Angle
5704,Close-up,High Angle
5705,Close-up,High Angle
5706,Close-up,High Angle
5707,Close-up,High Angle
5708,Close-up,High Angle
5709,Close-up,High Angle
5710,Close-up,High Angle
5711,Close-up,High Angle
5712,Close-up,High Angle
5713,Close-up,High Angle
5714,Close-up,Dutch Tilt
5715,Close-up,Eye Level
5716,Close-up,Eye Level
5717,Close-up,Eye Level
5718,Close-up,Eye Level
5719,Close-up,Eye Level
5720,Close-up,Eye Level
5721,Close-up,Eye Level
5722,Close-up,Eye Level
5723,Close-up,Eye Level
5724,Close-up,Worm's Eye View
5725,Close-up,Eye Level
5726,Close-up,Worm's Eye View
5727,Medium Shot,Worm's Eye View
5728,Medium Shot,Worm's Eye View
5729,Medium Shot,Worm's Eye View
5730,Medium Shot,Worm's Eye View
5731,Medium Shot,Worm's Eye View
5732,Medium Shot,Worm's Eye View
5733,Medium Shot,Worm's Eye View
5734,Medium Shot,Worm's Eye View
5735,Medium Shot,Worm's Eye View
5736,Medium Shot,Worm's Eye View
5737,Medium Shot,Worm's Eye View
5738,Medium Shot,Worm's Eye View
5739,Medium Shot,Worm's Eye View
5740,Medium Shot,Worm's Eye View
5741,Medium Shot,Worm's Eye View
5742,Medium Shot,Worm's Eye View
5743,Medium Shot,Worm's Eye View
5744,Medium Shot,Worm's Eye View
5745,Medium Shot,Worm's Eye View
5746,Medium Shot,Worm's Eye View
5747,Medium Shot,Worm's Eye View
5748,Medium Shot,Worm's Eye View
5749,Medium Shot,Worm's Eye View
5750,Medium Shot,Worm's Eye View
5751,Medium Shot,Worm's Eye View
5752,Medium Shot,Worm's Eye View
5753,Medium Shot,Worm's Eye View
5754,Medium Shot,Worm's Eye View
5755,Medium Shot,Worm's Eye View
5756,Medium Shot,Worm's Eye View
5757,Medium Shot,Worm's Eye View
5758,Medium Shot,Worm's Eye View
5759,Medium Shot,Worm's Eye View
5760,Medium Shot,Worm's Eye View
5761,Medium Shot,Worm's Eye View
5762,Medium Shot,Worm's Eye View
5763,Medium Shot,Worm's Eye View
5764,Medium Shot,Worm's Eye View
5765,Medium Shot,Worm's Eye View
5766,Medium Shot,Worm's Eye View
5767,Medium Shot,Worm's Eye View
5768,Medium Shot,Worm's Eye View
5769,Medium Shot,Worm's Eye View
5770,Medium Shot,Worm's Eye View
5771,Medium Shot,Worm's Eye View
5772,Medium Shot,Worm's Eye View
5773,Close-up,Eye Level
5774,Close-up,Eye Level
5775,Close-up,Eye Level
5776,Close-up,Eye Level
5777,Close-up,Eye Level
5778,Low Angle,Eye Level
5779,Low Angle,Eye Level
5780,Low Angle,Eye Level
5781,Close-up,Worm's Eye View
5782,Close-up,Worm's Eye View
5783,Close-up,Worm's Eye View
5784,Close-up,Worm's Eye View
5785,Close-up,High Angle
5786,Close-up,High Angle
5787,Close-up,Worm's Eye View
5788,Close-up,High Angle
5789,Close-up,High Angle
5790,Close-up,High Angle
5791,Close-up,High Angle
5792,Close-up,High Angle
5793,Close-up,High Angle
5794,Close-up,High Angle
5795,Close-up,High Angle
5796,Close-up,High Angle
5797,Close-up,High Angle
5798,Close-up,High Angle
5799,Close-up,High Angle
5800,Close-up,High Angle
5801,Close-up,High Angle
5802,Close-up,High Angle
5803,Close-up,High Angle
5804,Close-up,High Angle
5805,Close-up,High Angle
5806,Close-up,High Angle
5807,Close-up,High Angle
5808,Close-up,High Angle
5809,Close-up,High Angle
5810,Close-up,High Angle
5811,Close-up,High Angle
5812,Close-up,High Angle
5813,Close-up,High Angle
5814,Close-up,High Angle
5815,Close-up,High Angle
5816,Close-up,High Angle
5817,Close-up,High Angle
5818,Close-up,High Angle
5819,Close-up,High Angle
5820,Close-up,High Angle
5821,Close-up,High Angle
5822,Close-up,High Angle
5823,Close-up,High Angle
5824,Close-up,High Angle
5825,Close-up,High Angle
5826,Close-up,High Angle
5827,Close-up,High Angle
5828,Close-up,High Angle
5829,Close-up,High Angle
5830,Close-up,Worm's Eye View
5831,Close-up,Eye Level
5832,Close-up,Eye Level
5833,Close-up,Eye Level
5834,Close-up,Eye Level
5835,Close-up,Eye Level
5836,Medium Shot,Eye Level
5837,Medium Shot,Eye Level
5838,Close-up,Eye Level
5839,Close-up,Eye Level
5840,Close-up,Eye Level
5841,Close-up,Eye Level
5842,Medium Shot,Worm's Eye View
5843,Medium Shot,Eye Level
5844,Close-up,Worm's Eye View
5845,Medium Shot,Dutch Tilt
5846,Medium Shot,Eye Level
5847,Close-up,Eye Level
5848,Medium Shot,Worm's Eye View
5849,Medium Shot,Worm's Eye View
5850,Close-up,Eye Level
5851,Close-up,Eye Level
5852,Close-up,Worm's Eye View
5853,Close-up,Worm's Eye View
5854,Close-up,Worm's Eye View
5855,Close-up,Worm's Eye View
5856,Close-up,Worm's Eye View
5857,Close-up,Worm's Eye View
5858,Close-up,Worm's Eye View
5859,Close-up,Worm's Eye View
5860,Close-up,Worm's Eye View
5861,Close-up,Worm's Eye View
5862,Close-up,Worm's Eye View
5863,Close-up,Worm's Eye View
5864,Close-up,Worm's Eye View
5865,Close-up,Worm's Eye View
5866,Close-up,Worm's Eye View
5867,Close-up,Worm's Eye View
5868,Close-up,Worm's Eye View
5869,Close-up,Worm's Eye View
5870,Close-up,Worm's Eye View
5871,Close-up,Worm's Eye View
5872,Close-up,Worm's Eye View
5873,Close-up,Worm's Eye View
5874,Close-up,Worm's Eye View
5875,Close-up,Worm's Eye View
5876,Close-up,Worm's Eye View
5877,Close-up,Worm's Eye View
5878,Close-up,Worm's Eye View
5879,Close-up,Worm's Eye View
5880,Close-up,Worm's Eye View
5881,Close-up,Worm's Eye View
5882,Close-up,Worm's Eye View
5883,Close-up,Worm's Eye View
5884,Close-up,Worm's Eye View
5885,Close-up,Worm's Eye View
5886,Close-up,Worm's Eye View
5887,Close-up,Worm's Eye View
5888,Close-up,Worm's Eye View
5889,Close-up,Worm's Eye View
5890,Close-up,Worm's Eye View
5891,Medium Shot,Worm's Eye View
5892,Medium Shot,Worm's Eye View
5893,Medium Shot,Dutch Tilt
5894,Medium Shot,Eye Level
5895,Close-up,Low Angle
5896,Medium Shot,Low Angle
5897,Close-up,Low Angle
5898,Close-up,Worm's Eye View
5899,Medium Shot,Worm's Eye View
5900,Medium Shot,High Angle
5901,Medium Shot,Dutch Tilt
5902,Close-up,Dutch Tilt
5903,Close-up,Dutch Tilt
5904,Close-up,Worm's Eye View
5905,Medium Shot,Worm's Eye View
5906,Medium Shot,Worm's Eye View
5907,Medium Shot,Worm's Eye View
5908,Medium Shot,Worm's Eye View
5909,Medium Shot,High Angle
5910,Medium Shot,Worm's Eye View
5911,Medium Shot,Worm's Eye View
5912,Medium Shot,High Angle
5913,Medium Shot,High Angle
5914,Medium Shot,High Angle
5915,Medium Shot,High Angle
5916,Medium Shot,Eye Level
5917,Medium Shot,Eye Level
5918,Medium Shot,High Angle
5919,Medium Shot,Eye Level
5920,Medium Shot,Eye Level
5921,Medium Shot,Eye Level
5922,Medium Shot,Eye Level
5923,Medium Shot,Eye Level
5924,Medium Shot,High Angle
5925,Medium Shot,High Angle
5926,Medium Shot,High Angle
5927,Medium Shot,High Angle
5928,Medium Shot,High Angle
5929,Medium Shot,High Angle
5930,Medium Shot,High Angle
5931,Medium Shot,High Angle
5932,Medium Shot,High Angle
5933,Medium Shot,Eye Level
5934,Medium Shot,Eye Level
5935,Medium Shot,Eye Level
5936,Medium Shot,Eye Level
5937,Medium Shot,Eye Level
5938,Medium Shot,Eye Level
5939,Medium Shot,High Angle
5940,Medium Shot,Eye Level
5941,Medium Shot,Eye Level
5942,Medium Shot,High Angle
5943,Medium Shot,High Angle
5944,Medium Shot,High Angle
5945,Medium Shot,High Angle
5946,Medium Shot,High Angle
5947,Medium Shot,High Angle
5948,Medium Shot,High Angle
5949,Medium Shot,High Angle
5950,Medium Shot,High Angle
5951,Medium Shot,High Angle
5952,Medium Shot,High Angle
5953,Medium Shot,High Angle
5954,Medium Shot,High Angle
5955,Medium Shot,High Angle
5956,Medium Shot,High Angle
5957,Medium Shot,High Angle
5958,Medium Shot,High Angle
5959,Medium Shot,High Angle
5960,Medium Shot,High Angle
5961,Medium Shot,High Angle
5962,Medium Shot,High Angle
5963,Medium Shot,High Angle
5964,Close-up,High Angle
5965,Close-up,High Angle
5966,Close-up,Low Angle
5967,Medium Shot,High Angle
5968,Medium Shot,High Angle
5969,Medium Shot,High Angle
5970,Close-up,Eye Level
5971,Close-up,Eye Level
5972,Close-up,Eye Level
5973,Close-up,Eye Level
5974,Close-up,Eye Level
5975,Close-up,Eye Level
5976,Close-up,Eye Level
5977,Close-up,Eye Level
5978,Close-up,Eye Level
5979,Close-up,Eye Level
5980,Close-up,Eye Level
5981,Close-up,Eye Level
5982,Close-up,Eye Level
5983,Close-up,Eye Level
5984,Close-up,Eye Level
5985,Medium Shot,Eye Level
5986,Medium Shot,Eye Level
5987,Close-up,Eye Level
5988,Close-up,Eye Level
5989,Wide Shot,Eye Level
5990,Wide Shot,Eye Level
5991,Wide Shot,Eye Level
5992,Wide Shot,Eye Level
5993,Wide Shot,Eye Level
5994,Wide Shot,Eye Level
5995,Wide Shot,High Angle
5996,Wide Shot,High Angle
5997,Wide Shot,High Angle
5998,Wide Shot,High Angle
5999,Wide Shot,High Angle
6000,Close-up,High Angle
6001,Medium Shot,Worm's Eye View
6002,Close-up,Worm's Eye View
6003,Close-up,Worm's Eye View
6004,Close-up,Worm's Eye View
6005,Close-up,Worm's Eye View
6006,Close-up,Worm's Eye View
6007,Close-up,Worm's Eye View
6008,Close-up,Worm's Eye View
6009,Close-up,Worm's Eye View
6010,Close-up,Worm's Eye View
6011,Close-up,Worm's Eye View
6012,Close-up,Worm's Eye View
6013,Close-up,Worm's Eye View
6014,Close-up,High Angle
6015,Close-up,Worm's Eye View
6016,Close-up,Worm's Eye View
6017,Close-up,Worm's Eye View
6018,Close-up,Worm's Eye View
6019,Close-up,Worm's Eye View
6020,Close-up,Worm's Eye View
6021,Close-up,Worm's Eye View
6022,Close-up,Worm's Eye View
6023,Close-up,Worm's Eye View
6024,Close-up,Worm's Eye View
6025,Close-up,Worm's Eye View
6026,Close-up,Worm's Eye View
6027,Close-up,Worm's Eye View
6028,Close-up,Worm's Eye View
6029,Close-up,Worm's Eye View
6030,Close-up,Worm's Eye View
6031,Close-up,Worm's Eye View
6032,Close-up,Worm's Eye View
6033,Close-up,Worm's Eye View
6034,Close-up,Worm's Eye View
6035,Close-up,Worm's Eye View
6036,Close-up,Worm's Eye View
6037,Close-up,Worm's Eye View
6038,Close-up,Worm's Eye View
6039,Close-up,Worm's Eye View
6040,Close-up,Worm's Eye View
6041,Close-up,Worm's Eye View
6042,Close-up,Worm's Eye View
6043,Close-up,Worm's Eye View
6044,Close-up,Worm's Eye View
6045,Close-up,Worm's Eye View
6046,Close-up,Worm's Eye View
6047,Close-up,Worm's Eye View
6048,Close-up,Worm's Eye View
6049,Close-up,Worm's Eye View
6050,Close-up,Worm's Eye View
6051,Close-up,Worm's Eye View
6052,Close-up,Worm's Eye View
6053,Close-up,Worm's Eye View
6054,Close-up,Worm's Eye View
6055,Close-up,Worm's Eye View
6056,Close-up,Worm's Eye View
6057,Close-up,Worm's Eye View
6058,Close-up,Worm's Eye View
6059,Close-up,Worm's Eye View
6060,Close-up,Worm's Eye View
6061,Close-up,Worm's Eye View
6062,Close-up,Worm's Eye View
6063,Close-up,Worm's Eye View
6064,Close-up,Worm's Eye View
6065,Close-up,Worm's Eye View
6066,Close-up,Worm's Eye View
6067,Close-up,Worm's Eye View
6068,Close-up,Worm's Eye View
6069,Close-up,Worm's Eye View
6070,Close-up,Worm's Eye View
6071,Close-up,Worm's Eye View
6072,Close-up,Worm's Eye View
6073,Close-up,Worm's Eye View
6074,Close-up,Worm's Eye View
6075,Close-up,Worm's Eye View
6076,Close-up,Worm's Eye View
6077,Close-up,Worm's Eye View
6078,Close-up,Worm's Eye View
6079,Close-up,Worm's Eye View
6080,Close-up,Worm's Eye View
6081,Close-up,Worm's Eye View
6082,Close-up,Worm's Eye View
6083,Close-up,Worm's Eye View
6084,Close-up,Worm's Eye View
6085,Medium Shot,Worm's Eye View
6086,Medium Shot,High Angle
6087,Medium Shot,Dutch Tilt
6088,Medium Shot,High Angle
6089,Low Angle,Low Angle
6090,Low Angle,Low Angle
6091,Low Angle,Low Angle
6092,Medium Shot,Low Angle
6093,Low Angle,Low Angle
6094,Low Angle,Low Angle
6095,Low Angle,Low Angle
6096,Low Angle,Low Angle
6097,Low Angle,Low Angle
6098,Low Angle,Low Angle
6099,Low Angle,High Angle
6100,Low Angle,High Angle
6101,Low Angle,High Angle
6102,Low Angle,High Angle
6103,Low Angle,High Angle
6104,Low Angle,High Angle
6105,Low Angle,High Angle
6106,Low Angle,High Angle
6107,Medium Shot,High Angle
6108,Medium Shot,High Angle
6109,Medium Shot,High Angle
6110,Medium Shot,High Angle
6111,Medium Shot,High Angle
6112,Medium Shot,High Angle
6113,Medium Shot,Worm's Eye View
6114,Medium Shot,Worm's Eye View
6115,Medium Shot,High Angle
6116,Medium Shot,Worm's Eye View
6117,Medium Shot,High Angle
6118,Medium Shot,Worm's Eye View
6119,Medium Shot,Worm's Eye View
6120,Medium Shot,Worm's Eye View
6121,Medium Shot,Worm's Eye View
6122,Medium Shot,Worm's Eye View
6123,Medium Shot,Worm's Eye View
6124,Medium Shot,Worm's Eye View
6125,Medium Shot,Worm's Eye View
6126,Medium Shot,Worm's Eye View
6127,Medium Shot,Worm's Eye View
6128,Medium Shot,Worm's Eye View
6129,Medium Shot,Worm's Eye View
6130,Medium Shot,Worm's Eye View
6131,Medium Shot,Worm's Eye View
6132,Medium Shot,Worm's Eye View
6133,Medium Shot,Worm's Eye View
6134,Medium Shot,Worm's Eye View
6135,Medium Shot,Worm's Eye View
6136,Medium Shot,Worm's Eye View
6137,Medium Shot,Worm's Eye View
6138,Medium Shot,Worm's Eye View
6139,Medium Shot,Worm's Eye View
6140,Medium Shot,Worm's Eye View
6141,Medium Shot,Worm's Eye View
6142,Medium Shot,Worm's Eye View
6143,Medium Shot,Worm's Eye View
6144,Medium Shot,Worm's Eye View
6145,Medium Shot,Worm's Eye View
6146,Medium Shot,Worm's Eye View
6147,Medium Shot,Worm's Eye View
6148,Medium Shot,Worm's Eye View
6149,Medium Shot,Worm's Eye View
6150,Medium Shot,Worm's Eye View
6151,Medium Shot,Worm's Eye View
6152,Medium Shot,Worm's Eye View
6153,Medium Shot,Worm's Eye View
6154,Medium Shot,High Angle
6155,Medium Shot,High Angle
6156,Close-up,High Angle
6157,Close-up,Worm's Eye View
6158,Close-up,Worm's Eye View
6159,Close-up,Worm's Eye View
6160,Close-up,Worm's Eye View
6161,Low Angle,High Angle
6162,Low Angle,Eye Level
6163,Medium Shot,High Angle
6164,Medium Shot,Eye Level
6165,Medium Shot,Worm's Eye View
6166,Close-up,Eye Level
6167,Close-up,Eye Level
6168,Close-up,Eye Level
6169,Medium Shot,Eye Level
6170,Medium Shot,Eye Level
6171,Medium Shot,Eye Level
6172,Medium Shot,Eye Level
6173,Medium Shot,Eye Level
6174,Medium Shot,Eye Level
6175,Medium Shot,Eye Level
6176,Medium Shot,Eye Level
6177,Medium Shot,Eye Level
6178,Medium Shot,Eye Level
6179,Medium Shot,Eye Level
6180,Medium Shot,Eye Level
6181,Medium Shot,Eye Level
6182,Medium Shot,Eye Level
6183,Medium Shot,Eye Level
6184,Medium Shot,Eye Level
6185,Medium Shot,Eye Level
6186,Medium Shot,Eye Level
6187,Medium Shot,Eye Level
6188,Medium Shot,Eye Level
6189,Medium Shot,Eye Level
6190,Medium Shot,Eye Level
6191,Medium Shot,Eye Level
6192,Medium Shot,Eye Level
6193,Medium Shot,Eye Level
6194,Medium Shot,Eye Level
6195,Medium Shot,Eye Level
6196,Medium Shot,Eye Level
6197,Medium Shot,Eye Level
6198,Medium Shot,Eye Level
6199,Medium Shot,Eye Level
6200,Medium Shot,Eye Level
6201,Medium Shot,Eye Level
6202,Medium Shot,Eye Level
6203,Medium Shot,Eye Level
6204,Medium Shot,Eye Level
6205,Medium Shot,Eye Level
6206,Medium Shot,Eye Level
6207,Medium Shot,Eye Level
6208,Medium Shot,Eye Level
6209,Medium Shot,Eye Level
6210,Medium Shot,Eye Level
6211,Medium Shot,Eye Level
6212,Medium Shot,Eye Level
6213,Medium Shot,Eye Level
6214,Medium Shot,Eye Level
6215,Medium Shot,Eye Level
6216,Medium Shot,Eye Level
6217,Medium Shot,Eye Level
6218,Medium Shot,Eye Level
6219,Medium Shot,Eye Level
6220,Medium Shot,Eye Level
6221,Medium Shot,Eye Level
6222,Medium Shot,Eye Level
6223,Medium Shot,Eye Level
6224,Medium Shot,Eye Level
6225,Medium Shot,Eye Level
6226,Medium Shot,Eye Level
6227,Medium Shot,Eye Level
6228,Medium Shot,Eye Level
6229,Medium Shot,Eye Level
6230,Medium Shot,Eye Level
6231,Medium Shot,Eye Level
6232,Medium Shot,Eye Level
6233,Medium Shot,Eye Level
6234,Medium Shot,Eye Level
6235,Medium Shot,Eye Level
6236,Medium Shot,Eye Level
6237,Medium Shot,Eye Level
6238,Medium Shot,Eye Level
6239,Medium Shot,Eye Level
6240,Medium Shot,Eye Level
6241,Medium Shot,Eye Level
6242,Medium Shot,Eye Level
6243,Medium Shot,Eye Level
6244,Medium Shot,Eye Level
6245,Medium Shot,Eye Level
6246,Medium Shot,Eye Level
